hrhhid2,gestfips,hefaminc,hwhhwgt,helaptop,hedesktp,hetablet,hemphone,heinhome
16011,42,4,3193.144,2,2,1,2,1
16011,42,11,3886.1476,1,2,1,1,1
16011,42,14,3918.5667,1,2,1,1,1
16011,42,12,3553.8739,1,1,2,1,1
15011,42,15,4097.7723,2,2,2,2,2
16011,42,6,4684.962,2,2,2,2,2
16011,42,14,4095.2258,1,2,1,1,1
16011,42,14,5831.0313,1,2,2,1,1
15011,42,16,3980.1167,1,2,1,1,1
15011,42,14,3834.4471,1,2,1,1,1
15011,42,15,4407.9761,1,1,1,1,1
16011,42,12,3886.1476,1,2,1,1,1
15011,42,1,6011.059,2,2,2,2,2
16011,42,7,4254.327,2,2,2,1,1
16011,42,4,3274.124,2,2,2,2,2
16011,42,3,3709.8207,2,2,2,2,2
15011,42,14,3895.0287,1,1,2,1,1
16011,42,6,3803.9003,2,2,2,2,2
16011,42,11,3421.0622,2,2,2,1,1
15011,42,12,4124.6884,1,2,1,1,1
15011,42,14,4355.6119,1,2,1,1,1
16011,42,15,3939.9589,1,2,1,1,1
16011,42,14,4244.8559,1,2,2,1,1
16011,42,15,3786.8541,1,2,1,1,1
15011,42,15,5374.0905,1,1,1,1,1
15011,42,10,4725.1346,1,2,1,1,1
15011,42,14,3815.8609,2,2,2,1,1
15011,42,7,4201.9577,2,1,1,1,1
15011,42,15,4511.4447,2,1,1,1,1
15011,42,16,4774.2505,1,2,1,1,1
15011,42,16,3893.027,2,2,1,1,1
15011,42,8,3991.7564,2,2,1,1,1
15011,42,9,3991.7564,1,2,1,1,1
16011,42,15,4926.7909,1,1,2,1,1
16011,42,16,4990.8572,1,2,1,1,1
16011,42,12,5098.1565,1,2,2,1,1
16011,42,11,4981.8116,2,2,2,2,2
16011,42,11,4525.3548,1,1,2,1,1
15012,42,12,5338.9313,1,1,1,1,1
15011,42,7,3332.8637,1,2,2,1,1
15011,42,13,3987.805,2,2,2,2,2
16011,42,14,4538.4346,1,2,2,1,1
16011,42,9,4031.701,1,1,1,1,1
16011,42,4,3129.8507,1,2,2,1,1
15011,42,15,5637.7348,1,2,2,1,1
15011,42,15,6463.868,2,2,2,1,1
15011,42,9,5637.7348,2,2,1,1,1
15011,42,15,6339.6751,1,2,2,1,1
15011,42,10,7067.9352,1,2,1,1,1
15011,42,7,7987.8227,2,2,2,1,1
15011,42,6,5587.8675,1,2,1,1,1
16011,42,15,5578.5954,1,2,1,1,1
16011,42,12,5236.5402,1,2,2,1,1
16011,42,9,5644.7758,2,2,2,2,2
16011,42,13,7148.4891,1,2,1,1,1
15011,42,15,4260.9888,1,1,1,1,1
16011,42,14,4415.0161,2,2,2,1,1
15011,42,13,3937.6607,1,1,1,1,1
15011,42,15,3023.1944,2,2,2,2,2
15011,42,11,3498.7788,1,2,2,2,2
16011,42,15,4176.4549,2,1,2,1,1
16011,42,9,3270.4215,2,2,2,2,2
15011,42,7,3918.6906,1,2,2,1,1
15011,42,13,3801.8792,1,1,1,1,1
15011,42,14,4643.3573,1,2,2,1,1
15011,42,10,3360.4965,2,2,1,2,1
16011,42,4,3832.2263,2,2,1,2,1
16011,42,15,4418.7836,1,2,1,1,1
15012,42,8,4872.4236,1,1,2,1,1
15011,42,13,3512.8039,2,2,2,1,1
15011,42,12,3327.7229,1,1,1,1,1
16011,42,15,3778.5061,1,2,1,1,1
16011,42,11,3778.5061,1,2,1,1,1
16011,42,15,3778.5061,1,2,2,1,1
16011,42,14,4169.5426,1,2,2,1,1
16011,42,14,3990.9973,2,2,2,1,1
16011,42,15,2659.582,1,2,1,1,1
15011,42,15,5161.1545,1,2,2,1,1
16011,42,16,4260.7567,1,2,1,1,1
15011,42,15,3309.7259,2,2,2,1,1
15011,42,11,3892.1654,1,1,1,1,1
15011,42,5,3462.2907,2,2,2,2,2
15011,42,3,3758.118,2,2,2,2,2
15011,42,15,3604.0385,1,2,1,1,1
16011,42,9,3256.3608,2,2,2,1,1
16011,42,12,3925.1127,1,1,1,1,1
16011,42,7,4194.6642,1,2,2,1,1
16011,42,12,3872.2185,2,2,2,2,2
15011,42,13,4376.2844,1,2,1,1,1
15011,42,15,4537.9624,1,1,1,1,1
15011,42,11,3467.5796,1,2,2,1,1
15011,42,11,5605.117,2,2,1,1,1
15011,42,16,4178.7738,1,2,1,1,1
16011,42,16,4053.7447,1,2,2,1,1
16011,42,10,4464.7935,1,2,1,2,1
16011,42,16,4577.666,1,1,2,1,1
16011,42,13,3618.1008,1,1,1,1,1
16011,42,15,4328.8709,1,2,1,1,1
16011,44,16,795.1381,1,2,1,1,1
16011,44,11,930.1436,2,2,2,2,2
15011,44,7,1157.6004,2,1,2,1,1
15011,44,8,922.0091,1,1,2,1,1
15011,44,4,750.987,1,2,2,1,1
16011,44,8,762.6394,1,2,1,1,1
16011,44,11,876.2221,1,1,2,1,1
15011,44,15,1069.6833,1,2,2,1,1
15011,44,14,982.3005,1,2,2,1,1
15011,44,7,1797.9121,1,2,2,1,1
16011,44,16,914.4494,1,2,2,1,1
15011,44,16,1225.999,1,1,1,1,1
15011,44,13,1223.5778,1,1,2,1,1
15011,44,15,1130.3517,1,1,2,1,1
15011,44,15,766.1738,1,2,2,1,1
15011,44,14,1225.616,1,2,1,1,1
15011,44,9,1127.8819,1,2,2,1,1
15011,44,7,1136.7799,2,1,2,2,1
15011,44,11,2141.9174,1,2,2,1,1
15011,44,14,982.3005,1,1,2,1,1
15011,44,5,899.6444,1,1,2,1,1
15011,44,11,991.2653,2,1,1,1,1
16011,44,16,1205.2026,2,2,2,2,2
16011,44,12,1381.5871,2,1,1,1,2
16011,44,12,1357.7846,1,2,1,1,1
16011,44,16,1063.1671,2,2,2,1,1
16011,44,14,1489.188,1,2,1,1,1
16011,44,14,1411.6765,2,2,1,1,1
16011,44,11,1357.7846,2,1,1,1,1
16011,44,10,1347.7485,2,1,2,1,1
15011,44,16,1348.9778,1,2,1,1,1
15011,44,10,750.987,1,2,2,1,1
15011,44,16,1162.9865,1,1,1,1,1
16011,44,12,930.1436,1,2,1,1,1
16011,44,15,1167.5,1,2,1,1,1
16011,44,14,1483.6912,1,1,2,1,1
16011,44,16,1167.5,1,2,1,1,1
15011,45,16,2379.656,1,1,1,1,1
15011,45,14,3664.9926,1,2,2,1,1
15011,45,15,2775.5895,1,2,2,1,1
16011,45,5,2290.1328,2,2,2,1,2
16011,45,16,2568.4635,1,2,1,1,1
15011,45,14,2737.7683,1,2,1,1,1
15011,45,12,2403.5877,1,1,2,1,1
16011,45,13,3786.0386,2,2,2,1,1
16011,45,12,3980.0949,1,2,1,1,1
16011,45,5,2889.7842,1,1,2,1,1
16011,45,16,3183.5146,1,1,1,1,1
15011,45,9,2930.5886,2,2,1,1,1
16011,45,1,2868.7246,2,2,2,1,1
16011,45,9,2195.2183,2,2,2,1,2
15012,45,9,3016.9241,1,2,2,1,1
15011,45,15,2700.9423,2,2,1,1,1
16011,45,15,2384.5153,2,2,2,1,1
16011,45,11,2648.4417,1,2,2,1,1
15011,45,16,3179.4606,1,1,1,1,1
16011,45,6,3687.2865,1,2,1,1,1
15011,45,10,2942.5096,1,2,1,1,1
15011,45,4,2393.4536,2,2,2,2,2
15011,45,14,1882.1584,2,1,1,1,1
15011,45,11,3891.83,1,1,1,1,1
16011,45,6,2463.6546,1,2,1,1,1
16011,45,11,2353.4916,2,2,1,1,1
16011,45,10,2835.8156,2,2,1,1,1
16011,45,10,2329.422,1,2,2,1,1
15011,45,15,2706.0476,1,2,1,1,1
15011,45,13,2061.6427,1,2,1,1,1
15011,45,11,2759.9989,1,1,1,1,1
15011,45,14,2375.1569,2,1,1,1,1
15011,45,8,2713.8586,1,1,1,1,1
15011,45,15,2410.0613,1,2,2,1,1
15011,45,13,3547.5264,1,1,1,1,1
15011,45,9,3577.6047,1,2,2,1,1
15011,45,12,3032.1552,2,2,2,1,2
15011,45,13,2671.2706,1,2,1,1,1
15011,45,5,2968.7985,2,2,2,2,2
16011,45,16,3447.3386,1,2,2,1,1
16011,45,15,4040.43,1,2,2,1,1
16011,45,4,2994.4506,2,2,2,1,2
15011,45,6,2986.5081,2,2,2,2,2
15011,45,12,2870.1249,1,2,2,1,1
15011,45,6,2362.8351,2,1,2,1,1
16011,45,15,3356.0856,1,1,1,1,1
16011,45,13,2353.4916,1,1,2,1,1
16011,45,14,3356.0856,1,1,1,1,1
16011,45,13,3042.4874,2,2,2,2,2
16011,45,11,2642.6185,2,1,2,1,1
15012,45,8,2968.7985,2,1,2,1,1
15011,45,13,2603.8395,1,1,1,1,1
16011,45,11,3056.3623,1,2,2,1,1
15011,45,8,3948.8663,2,2,2,1,1
15011,45,5,2682.3841,2,2,2,2,2
15011,45,5,2631.513,2,2,2,2,2
15011,45,8,4154.0065,2,2,2,2,2
15011,45,10,2738.3182,2,2,2,2,2
15011,45,1,3649.8018,2,2,2,1,1
15011,45,8,3948.8663,2,2,2,2,2
15011,45,5,2682.3841,2,2,2,2,2
15011,45,12,2637.0327,1,1,1,1,1
16011,45,7,2452.0846,2,2,2,1,1
15011,45,15,2312.3839,1,2,2,1,1
15011,45,13,2703.0462,1,1,1,1,1
15011,45,16,2870.1249,1,1,2,1,1
15011,45,11,3597.7245,1,2,2,1,1
15011,45,1,2603.8395,1,2,1,1,2
16011,45,15,2541.8337,1,1,1,1,1
16011,45,13,2785.7999,1,2,2,1,1
16011,45,9,2980.8725,2,2,2,1,1
15011,45,14,2661.1327,1,2,1,1,1
15011,45,11,1882.1584,2,2,2,2,2
16011,45,13,2493.1447,2,2,2,1,1
16011,45,14,3271.4476,1,1,2,1,1
15011,45,4,3174.1723,2,2,2,1,2
15011,45,8,3332.9845,2,2,2,2,2
15011,45,16,3152.61,1,2,1,1,1
15011,45,13,5393.9987,2,2,2,1,1
16011,45,8,3528.2997,1,2,2,1,1
16011,45,16,3706.87,1,1,1,1,1
16011,45,13,2329.422,1,1,1,1,1
16011,45,10,2329.422,2,2,2,1,1
15011,45,13,3672.826,1,1,2,1,1
15011,45,9,2535.5125,2,1,2,2,2
15011,45,8,2444.3595,2,2,2,2,2
16011,45,16,2980.8725,2,1,1,1,1
16011,45,14,3040.468,1,1,1,1,1
16011,45,8,5850.8325,1,2,2,1,1
15011,45,14,3547.5264,1,1,2,1,1
15011,45,15,2737.7683,1,1,2,1,1
15011,45,16,3403.9127,1,1,1,1,1
15011,45,11,2968.7985,1,2,2,1,1
15011,45,6,2492.5375,2,2,2,1,2
15011,45,10,2244.4457,2,2,2,1,1
16011,47,13,2591.0422,1,1,2,2,1
16011,47,12,3364.1997,2,2,1,1,1
15011,47,15,3416.2705,1,1,2,2,1
15011,47,8,2629.5174,2,2,2,2,1
16011,47,11,2726.4517,1,2,1,1,1
16011,47,16,3397.4915,1,1,1,1,1
15011,47,15,4403.748,1,2,2,1,1
16011,47,13,6007.7931,2,2,1,1,1
16011,47,15,5795.692,2,2,2,2,2
16011,47,8,4204.2397,1,2,2,2,1
16011,47,2,4967.201,2,1,1,1,1
16011,47,16,3199.7782,1,1,1,1,1
15011,47,14,3861.727,1,2,1,1,1
15011,47,16,3465.9834,2,1,2,2,1
15011,47,13,3541.6672,2,2,1,1,1
15011,47,8,2755.0869,2,1,2,1,2
15011,47,14,2970.6848,1,1,2,1,1
15011,47,16,4528.8527,1,2,2,1,1
16011,47,3,5308.467,1,2,2,1,1
16011,47,14,5319.5088,1,2,2,1,1
16011,47,14,2699.7525,2,2,1,1,1
16011,47,9,3719.6277,1,2,2,1,1
15011,47,13,2417.2108,2,2,1,1,1
16011,47,9,3345.5406,2,2,2,2,2
15011,47,8,3331.8162,1,2,1,1,1
15011,47,11,3415.8875,2,2,2,1,1
15011,47,14,2644.1485,1,1,1,1,1
15011,47,15,3357.2734,1,2,2,1,1
15011,47,3,3353.9015,2,1,2,2,2
15011,47,9,4434.7636,2,1,2,1,1
16011,47,11,3904.5198,2,2,1,1,1
16011,47,14,3208.1228,1,1,2,1,1
16011,47,14,2580.8421,1,1,1,1,1
16011,47,3,2808.1381,2,2,2,2,2
15011,47,10,3031.8289,2,2,2,2,2
15011,47,5,3156.4047,2,2,1,2,1
15011,47,16,3486.3403,1,2,1,1,1
15011,47,14,3543.5873,1,1,2,1,1
15011,47,9,4033.6044,2,1,1,1,1
15011,47,11,2929.0837,2,2,1,1,1
15011,47,7,2950.8953,2,1,1,1,1
15011,47,8,3351.8917,1,2,1,1,1
16011,47,9,5060.2482,2,2,2,1,1
15011,47,16,3337.1656,1,1,1,1,1
15011,47,16,3159.7668,1,1,1,1,1
16011,47,12,2906.9577,1,2,2,1,1
16011,47,15,2529.6856,1,1,1,1,1
16011,47,13,3610.7236,2,1,2,1,1
15011,47,15,3725.2721,1,1,1,1,1
15011,47,10,3688.5186,2,1,2,1,1
15011,47,16,5128.6274,1,2,1,1,1
15011,47,12,5483.3905,1,1,1,1,1
15011,47,12,4315.3629,1,2,2,1,1
15011,47,15,3770.6723,2,2,2,2,2
15011,47,4,3384.192,1,2,2,2,1
16011,47,13,3509.0137,1,1,1,1,1
16011,47,10,3700.3204,2,1,2,2,1
16011,47,16,3039.0701,1,2,1,1,1
15011,47,7,4375.9037,1,2,2,1,1
15011,47,13,3782.5486,1,2,1,1,1
16011,47,6,3757.7164,1,2,1,1,1
16011,47,12,3312.3613,1,2,2,1,1
15011,47,14,3638.6037,1,1,2,1,1
16011,47,16,4253.3164,1,1,2,1,1
16011,47,9,2729.9248,2,2,1,1,1
15011,47,11,3144.6938,1,1,2,1,1
15011,47,15,4186.5772,1,2,1,1,1
15011,47,13,4186.5772,1,2,1,1,1
15011,47,15,4342.2064,1,2,1,1,1
15011,47,14,4542.6944,1,2,1,1,1
15011,47,15,3694.0422,1,2,1,1,1
16011,47,15,4139.9198,1,2,1,1,1
15012,47,14,4653.4582,1,2,2,1,1
16011,47,13,5390.2266,1,1,1,1,1
16011,47,14,3391.0673,2,1,2,1,1
15011,50,13,490.4686,1,2,1,1,1
15011,50,15,484.6564,1,2,2,1,1
16011,50,9,356.9459,1,1,2,2,1
16011,50,5,286.0362,2,1,2,1,1
15011,50,7,292.7181,1,2,2,1,1
16011,50,1,489.6352,1,2,2,1,1
16011,50,10,510.0868,1,2,1,1,1
15012,50,16,452.2785,1,1,2,1,1
15011,50,15,339.523,1,1,1,1,1
15011,50,2,440.6487,2,2,2,2,2
15012,50,9,355.4222,1,2,1,1,1
15011,50,9,438.7862,2,2,2,1,1
16011,50,16,590.3167,1,2,1,1,1
16011,50,13,470.0725,1,2,1,1,1
16011,50,16,466.692,1,2,2,1,1
16011,50,9,479.4291,1,2,2,1,1
16011,50,16,355.8439,1,2,1,2,1
16011,50,12,382.0579,2,1,2,1,1
16011,50,11,444.6535,1,2,2,1,1
16011,50,14,935.767,1,2,1,1,1
16011,50,16,464.8368,1,2,1,1,1
16011,50,12,452.5225,1,1,2,1,1
16011,50,11,424.7743,2,2,1,1,1
16011,50,8,346.1945,1,2,1,2,1
15011,50,13,270.0882,1,2,1,1,1
16011,50,11,443.9383,1,2,1,1,1
16011,50,16,342.0762,1,2,1,1,1
15011,50,10,535.3101,1,2,1,1,1
15011,50,15,414.6844,2,2,2,2,1
15011,50,14,562.4097,1,2,2,1,1
15011,50,15,539.1776,2,2,2,2,1
16011,50,16,441.2274,2,1,2,1,1
16011,50,8,298.4612,2,1,1,1,1
15011,50,7,350.0672,1,2,2,1,1
16011,50,8,437.966,2,2,1,1,1
16011,50,16,437.966,1,2,1,1,2
16011,50,11,458.4625,1,2,2,1,1
15011,50,16,292.7181,1,2,2,1,1
15011,50,12,405.8063,1,2,2,1,1
15011,50,6,483.7554,1,1,2,1,1
15012,50,4,501.6121,2,2,1,1,1
16011,50,14,530.2898,1,2,2,1,1
16011,50,15,482.1422,2,1,1,1,1
16011,50,16,298.4612,1,2,2,1,1
15011,51,16,3307.3091,1,1,1,1,1
15011,51,15,3216.5277,1,2,1,1,1
15011,51,16,3662.7337,1,2,1,1,1
16011,51,10,6039.548,1,2,2,1,1
15011,51,16,3971.8212,1,2,2,1,1
15011,51,6,3814.726,1,2,2,2,1
16011,51,8,3076.8899,2,2,2,2,2
16011,51,10,5046.3641,2,2,2,1,1
15011,51,8,4557.6286,2,1,2,1,1
15011,51,6,4977.3648,2,2,2,1,1
15011,51,14,4226.1514,1,1,2,1,1
16011,51,14,3868.8427,1,1,1,1,1
16011,51,14,4118.1601,1,1,2,1,1
16011,51,10,4486.6816,2,2,2,1,1
16011,51,13,3446.8812,2,2,2,2,1
15011,51,16,3834.6134,1,2,1,1,1
15011,51,16,3856.8054,1,2,2,1,1
15011,51,16,6269.0897,1,1,1,1,1
15011,51,16,4730.1582,1,1,1,1,1
15011,51,13,5432.6286,1,2,1,1,1
15011,51,14,4891.1864,1,2,1,1,1
16011,51,16,4538.221,1,1,1,1,1
16011,51,15,3126.3777,2,1,1,1,1
16011,51,12,3722.9197,1,2,2,1,1
16011,51,10,3164.6653,1,2,1,1,1
15011,51,14,4498.3441,1,1,2,1,1
15011,51,15,5416.5675,1,1,1,1,1
16011,51,1,4112.3766,1,1,2,1,1
16011,51,10,4092.3911,1,2,1,1,1
16011,51,15,5757.4596,1,2,1,1,1
16011,51,16,3866.2617,1,1,2,1,1
16011,51,14,3813.5958,1,2,1,1,1
15012,51,1,6908.9673,1,2,2,1,1
16011,51,8,3088.0377,1,2,2,1,1
16011,51,9,6066.9498,1,2,1,1,1
16011,51,4,4127.276,2,2,2,1,1
16011,51,8,3588.1049,2,2,1,1,1
15011,51,16,4756.5791,2,1,1,1,1
16011,51,15,3641.536,1,2,1,1,1
16011,51,16,3641.536,1,2,1,1,1
15011,51,16,3006.2743,1,1,1,1,1
15011,51,14,3006.2743,1,2,1,1,1
15011,51,16,4498.3441,1,2,1,1,1
15011,51,16,3572.8134,2,2,2,2,1
15011,51,16,3974.9257,1,1,2,1,1
16011,51,14,5438.2708,1,2,2,1,1
16011,51,15,3772.7851,1,2,1,1,1
16011,51,16,4863.9628,1,2,2,1,1
15011,51,15,3931.5993,1,2,1,1,1
15011,51,16,9109.5664,1,1,1,1,1
15011,51,14,4436.3263,1,1,2,1,1
15011,51,9,3641.5487,2,1,2,2,1
16011,51,5,4170.9089,2,2,2,1,1
15011,51,15,3376.7451,2,2,2,1,1
15011,51,16,4073.9721,1,2,1,1,1
15011,51,16,3802.1257,1,2,1,1,1
16011,51,15,5538.8456,1,1,1,1,1
16011,51,6,5198.3836,1,2,1,1,1
16011,51,5,4430.6121,2,2,2,1,2
16011,51,10,3688.1427,1,2,1,1,1
16011,51,6,4137.4107,1,2,1,1,1
15011,51,5,3701.7751,2,2,2,2,2
15011,51,12,5805.3659,1,2,2,1,1
15011,51,7,7083.9393,2,2,2,2,2
15011,51,15,3516.0615,1,2,1,1,1
15011,51,5,5005.7143,2,2,2,2,2
16011,51,14,6211.3107,1,2,1,1,1
16011,51,13,4747.6114,1,2,2,1,1
16011,51,1,4692.7674,2,2,2,1,1
16011,51,3,3287.5782,2,2,1,2,2
15011,51,9,4930.9391,1,2,2,1,1
16011,51,13,5014.7589,1,2,2,1,1
16011,51,14,3813.5958,1,1,1,1,1
16011,51,15,3813.5958,2,2,1,1,1
16011,51,16,4576.5492,1,2,2,1,1
16011,51,15,4380.3435,1,2,2,1,1
16011,51,15,3478.3106,2,2,2,1,1
16011,51,16,5538.8456,1,1,1,1,1
16011,51,15,5972.4064,1,1,1,1,1
15011,51,16,3177.6126,1,1,1,1,1
15011,51,8,5406.184,2,2,2,1,1
15011,51,8,5339.7227,1,2,1,1,1
15011,51,12,4314.9408,1,2,1,1,1
16011,51,10,5904.3685,1,1,1,1,1
16011,51,16,3539.101,1,1,1,1,1
16011,51,9,4058.6624,2,2,2,2,2
16011,51,4,5105.5508,1,2,2,1,1
15011,51,6,7845.2036,2,1,2,1,1
16011,51,1,6120.2463,2,2,2,1,2
16011,51,5,5282.329,2,2,1,2,2
15011,51,9,6506.0577,1,1,1,1,1
16011,51,12,6886.3802,1,2,2,1,1
16011,51,10,3882.2221,1,2,2,2,1
16011,51,14,3779.7575,1,1,1,1,1
16011,51,16,4487.3419,1,2,1,1,1
15011,51,16,3863.2351,2,1,1,1,1
15011,51,16,4382.7739,1,1,1,1,1
15011,51,15,6506.0577,1,1,1,1,1
15011,51,8,5130.5412,1,2,1,1,1
15011,51,13,7649.6427,1,2,1,1,1
16011,51,16,4159.7953,1,2,1,1,1
16011,51,14,5698.6988,2,2,2,2,2
16011,51,10,3180.2406,1,2,1,1,1
16011,51,6,3888.8371,1,2,2,1,1
16011,51,8,4593.1073,1,2,1,1,1
15011,54,16,820.3219,1,2,1,1,1
15011,54,15,987.7799,1,2,2,1,1
16011,54,15,1148.9945,1,1,2,1,1
16011,54,16,943.1334,1,2,1,1,1
16011,54,14,1120.9605,1,2,2,1,1
15011,54,12,783.4807,2,2,2,1,1
15011,54,6,687.9344,2,2,2,2,2
15011,54,16,673.6768,2,2,2,2,1
16011,54,5,799.6739,2,2,2,1,2
15011,54,16,842.5657,1,2,1,1,1
15011,54,10,819.2219,2,2,2,1,1
15011,54,5,1035.8639,2,2,2,2,2
16011,54,15,666.3892,1,2,1,1,1
16011,54,13,759.6434,1,2,2,1,1
16011,54,7,680.4926,2,2,2,2,2
16011,54,2,863.7214,2,2,2,1,1
16011,54,15,1018.6676,1,2,2,1,1
16011,54,12,1048.5074,1,2,1,1,1
16011,54,16,723.1269,1,2,2,1,1
16011,54,9,723.1269,2,2,2,1,2
16011,54,13,841.7132,2,2,1,1,1
16011,54,13,787.9848,1,2,2,1,1
15011,54,9,743.9763,2,1,2,1,1
16011,54,15,1057.6646,1,2,1,1,1
16011,54,16,997.4566,1,2,1,1,1
15011,54,13,838.4009,2,2,2,2,2
15011,54,15,877.8963,1,1,2,1,1
15011,54,13,961.1761,1,2,1,1,1
15012,54,5,913.4561,2,2,2,1,2
15011,54,5,787.8034,2,2,2,2,2
15011,54,15,1490.0364,1,2,2,1,1
15011,54,1,925.5502,2,2,2,1,1
16011,54,15,911.6614,1,2,2,1,2
16011,54,4,613.2264,2,2,2,1,1
16011,54,15,870.2565,1,2,1,1,1
15011,54,11,873.167,1,2,2,1,1
16011,54,8,632.7562,2,2,2,2,2
16011,54,15,777.9928,1,2,1,1,1
16011,54,11,826.5327,2,1,2,1,1
16011,54,15,857.6942,1,1,2,1,1
16011,54,8,714.8261,2,2,2,2,2
15011,54,8,836.0014,2,2,2,2,2
15011,54,8,730.1222,2,2,2,2,2
15011,54,15,950.9443,1,2,1,1,1
16011,54,8,757.8855,2,2,2,2,2
16011,54,8,853.762,2,2,2,2,2
16011,54,10,838.2471,2,1,2,1,1
16011,54,8,1192.1455,2,2,2,2,2
15011,54,14,898.1054,1,2,1,1,1
15011,54,14,964.2045,1,2,1,1,1
16011,54,15,876.0994,1,1,2,1,1
15011,54,12,738.784,1,2,2,1,1
16011,54,1,732.6141,1,1,2,1,1
16011,54,6,857.6942,1,2,1,1,1
16011,54,9,736.8804,2,2,2,2,2
16011,54,6,924.8314,2,2,2,1,1
16011,54,9,733.814,2,1,2,1,1
16011,54,7,671.8021,2,1,2,1,1
15011,54,10,752.8024,1,2,1,1,1
15011,54,8,813.0399,1,2,2,1,1
16011,54,15,944.547,1,1,1,1,1
16111,1,15,1709.4695,1,2,1,1,1
16111,1,16,3790.8338,1,2,1,1,1
15111,1,9,1506.886,1,1,2,1,1
15111,1,14,2037.171,1,2,2,1,1
15111,1,9,1845.7452,1,2,2,1,1
15111,1,4,1525.1205,2,2,2,1,1
16111,1,8,1451.1492,2,2,2,1,2
16111,1,11,2163.3555,1,2,2,1,1
16111,1,15,3433.6665,1,1,2,1,1
16111,1,8,1653.9254,2,2,2,1,2
16111,1,10,2611.1685,2,2,1,2,2
15111,1,9,1754.8621,2,2,2,1,1
15111,1,9,2793.135,1,2,2,1,1
15111,1,13,1462.4387,1,1,2,1,1
16111,1,7,1788.9811,2,2,2,2,2
16111,1,13,2083.5261,2,2,2,1,1
16111,1,11,2264.5607,2,2,2,2,2
16111,1,11,2264.5607,2,2,1,1,1
16111,1,8,5134.4984,2,2,2,2,2
15111,1,11,1775.8329,1,2,2,1,1
15111,1,4,1483.0477,2,2,2,2,2
16111,1,15,2006.3679,1,2,1,1,1
16111,1,9,2197.1461,2,2,2,1,2
15111,1,15,2640.4212,1,2,1,1,1
16111,1,8,1471.5992,2,2,2,1,2
15111,1,15,2120.6328,2,2,2,2,2
15111,1,14,2328.33,1,1,1,1,1
15111,1,15,1593.119,1,2,1,1,1
16111,1,15,3098.5956,1,1,1,1,1
16111,1,12,2769.9142,1,1,1,1,1
16111,1,14,2319.0396,2,2,2,1,1
15111,1,4,2261.9898,2,2,2,1,1
15111,1,13,1907.7772,2,1,1,1,1
15111,1,13,1970.972,1,1,1,1,1
16111,1,14,2814.3777,1,2,2,1,1
16111,1,4,1748.4251,2,2,2,2,2
16111,1,10,1749.9414,2,2,2,1,1
15111,1,9,2803.2441,1,1,2,1,1
15111,1,15,1640.0442,1,1,1,1,1
15111,1,13,3532.1801,2,2,2,1,1
15111,1,8,1714.0743,1,2,1,1,1
16111,1,6,1457.8532,2,2,2,1,1
15111,1,7,2218.0595,2,2,2,2,2
15111,1,14,2066.1878,2,2,2,2,2
16111,1,16,2457.3592,1,2,1,1,1
16111,1,11,2290.2148,1,1,1,1,1
15111,1,1,2708.8922,1,2,1,1,1
15111,1,14,5238.8666,1,2,2,1,1
15111,1,14,2097.6861,1,2,2,1,1
15111,1,16,2806.0387,1,1,1,1,1
15111,1,5,2758.4001,1,2,1,1,1
15111,1,7,1901.7108,2,2,1,2,2
16111,1,15,2727.7281,1,1,1,1,1
16111,1,14,1851.3652,1,2,1,1,1
15111,1,11,1987.7469,2,2,1,1,1
15111,1,9,2974.4991,1,2,2,1,1
15111,1,14,2073.2134,2,2,1,1,1
16111,1,5,1686.4062,2,2,2,1,1
16111,1,10,1531.8898,1,1,1,1,1
15111,1,9,1892.9656,2,2,2,2,2
16111,1,9,2138.1185,2,2,2,2,2
15111,1,14,3602.5293,2,2,1,1,1
16111,1,16,2635.6156,2,2,1,1,1
15111,1,1,2330.6583,2,2,2,2,2
16111,1,11,2167.4379,1,2,1,1,1
16111,1,8,2615.9281,1,2,1,1,1
16111,1,10,2217.2148,2,2,2,1,2
15111,10,13,627.4389,2,1,1,1,1
15111,10,11,771.4403,1,2,1,1,1
16111,10,10,687.8282,2,2,2,1,1
16111,10,15,852.6334,1,2,2,1,1
15111,10,13,639.3969,1,2,1,1,1
15111,10,15,676.2677,2,2,2,2,2
16111,10,11,694.1855,1,2,2,1,1
16111,10,16,615.8625,1,2,1,1,1
16111,10,15,782.4007,1,2,2,1,1
16111,10,14,1003.2086,1,1,2,1,1
16111,10,12,577.697,1,2,2,1,1
15111,10,11,588.5559,1,2,2,1,1
16111,10,16,816.347,1,2,2,1,1
16111,10,16,690.9415,1,1,1,1,1
16111,10,7,663.7904,1,1,2,2,1
16111,10,16,766.4651,1,2,1,1,1
16111,10,15,1064.3843,2,1,2,1,1
15111,11,11,547.3965,2,2,2,2,2
15111,11,16,555.6368,1,2,1,1,1
15111,11,14,340.5941,1,2,1,1,1
15111,11,16,457.4261,1,2,1,1,1
15111,11,15,555.6368,1,1,1,1,1
15111,11,13,508.3747,1,1,2,1,1
15111,11,13,360.9916,1,2,2,1,1
15111,11,14,382.5849,1,2,2,1,1
15111,11,4,388.5642,1,1,2,1,1
15111,11,14,461.2048,1,2,2,1,1
15111,11,6,340.5941,1,2,1,1,1
15111,11,6,458.8797,2,2,2,2,2
15111,11,16,579.5623,1,2,1,1,1
15111,11,13,502.7567,1,1,2,1,1
15111,11,8,497.3547,2,2,2,1,1
16111,11,16,713.2251,1,2,2,1,1
