hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwprmwgt,pelaptop,pemphone,peinhome,peemail,pefinanc,peegovts,peedtrai
16011,48,46,1,43,12,1,1,11495.1537,1,1,1,1,1,2,2
16011,48,29,1,37,13,1,2,13672.4169,1,1,1,1,1,1,1
16011,48,66,2,39,8,5,1,8694.8405,2,2,1,2,2,2,2
16011,48,18,2,38,16,7,2,12660.6914,1,1,1,1,2,2,2
16011,48,53,2,44,15,1,4,10958.3107,2,1,1,1,1,2,2
16011,48,28,2,39,9,1,1,10940.3727,2,1,1,1,1,2,2
16011,48,77,1,43,8,1,2,5116.0584,1,1,1,1,2,1,2
16011,48,69,2,36,9,5,1,8904.2128,2,1,1,1,1,1,2
15011,48,56,2,39,12,1,1,10572.6962,1,1,1,1,2,2,2
15011,48,29,1,42,12,1,1,10707.2917,1,1,1,1,1,2,2
16011,48,59,1,43,15,5,1,12284.4918,2,1,1,1,1,1,1
16011,48,19,2,40,13,1,2,14783.1227,1,1,1,1,1,2,2
16011,48,58,2,40,12,1,2,8742.0694,1,1,1,1,2,1,2
16011,48,33,2,39,1,7,2,10136.6042,2,1,1,1,2,2,1
15012,48,24,1,39,8,1,1,15811.1496,1,1,1,1,1,2,1
16011,48,80,1,43,8,5,1,6290.7511,2,1,2,2,1,2,2
16011,48,24,1,40,15,1,1,18130.561,1,1,1,1,1,2,2
16011,48,44,1,40,7,1,1,7461.3763,2,1,1,1,2,2,2
15011,48,69,1,40,13,2,1,8075.6689,2,2,2,1,2,1,2
15011,48,22,2,39,13,1,1,19341.5064,2,1,1,1,1,1,2
16011,48,49,1,43,16,1,1,10783.7272,2,1,1,1,1,2,2
16011,48,34,2,43,11,1,1,9498.8678,2,1,1,1,1,2,2
16011,48,59,1,44,12,1,1,9465.2682,1,1,1,1,1,1,1
15011,48,35,2,37,10,7,1,12246.0778,1,1,1,1,1,2,2
15011,48,61,1,43,2,5,1,11631.352,2,1,1,1,1,2,2
16011,48,80,1,36,8,5,1,7761.2029,2,1,1,2,2,2,2
15011,48,63,2,40,13,1,1,7635.5263,1,1,1,1,1,2,2
16011,48,49,1,43,16,1,1,10266.9579,1,1,1,1,1,1,2
16011,48,49,2,39,16,1,1,8315.786,1,1,1,1,1,1,2
16011,48,76,2,40,2,5,2,5368.0074,2,2,1,1,1,2,2
16011,48,21,1,39,14,1,1,16390.1031,1,1,1,1,2,2,2
16011,48,24,2,40,11,1,1,22584.7743,1,1,1,1,1,1,1
16011,48,85,2,43,14,5,1,5928.6513,2,2,1,1,1,2,2
16011,48,23,1,39,11,1,3,23842.7002,1,1,1,1,1,2,2
16011,48,61,1,44,13,5,1,7292.0301,1,1,1,1,1,2,2
15011,48,70,2,40,16,5,1,5835.5853,2,1,1,1,1,2,2
15011,48,76,2,43,13,5,1,10182.1481,1,1,1,1,1,2,2
15011,48,85,2,37,8,5,1,6014.6385,2,2,1,1,2,2,2
16011,48,63,2,39,16,1,1,6719.4689,2,1,1,1,1,2,2
16011,48,20,1,40,1,7,1,24062.0353,1,1,1,1,1,1,2
16011,48,23,2,40,2,7,2,22624.2576,1,1,1,1,1,2,1
16011,48,22,2,40,2,1,1,24073.2473,1,1,1,1,1,1,1
16011,48,20,2,40,2,1,1,24073.2473,1,1,1,1,1,2,2
16011,48,68,1,40,6,5,2,4487.9313,2,1,1,1,1,2,2
16011,48,49,2,40,10,1,1,8838.3956,1,1,1,1,1,1,1
15011,48,71,1,39,8,5,1,6876.9439,2,1,1,1,1,2,2
15011,48,34,1,41,13,1,1,9073.2099,2,1,1,1,1,2,2
15011,48,26,1,43,16,1,4,12506.7793,1,1,1,1,1,2,2
15011,48,21,1,39,9,1,1,19864.073,1,1,1,1,1,2,2
15011,48,25,1,41,14,1,1,11940.0018,1,1,1,1,1,2,2
15011,48,64,2,39,12,1,1,9453.2505,2,1,1,1,2,2,2
15011,48,43,1,39,13,1,1,10224.8346,2,1,1,2,2,2,2
15011,48,80,1,44,15,1,1,6555.0638,1,1,1,1,2,2,2
15011,48,28,2,44,15,1,1,11842.7836,1,1,1,1,1,2,2
15011,48,40,1,43,16,1,1,8570.7894,1,1,1,1,2,1,2
15011,48,52,1,40,16,1,1,9125.5968,1,1,1,1,2,2,2
15011,48,73,1,43,15,5,1,5847.5272,1,1,1,1,1,1,2
16011,48,62,1,40,13,5,1,9725.6582,1,1,1,1,1,1,2
16011,48,85,2,40,8,5,1,6191.6582,2,1,1,1,2,2,2
16011,48,71,2,43,9,5,4,9417.8583,2,1,1,1,2,2,2
15011,48,39,2,43,16,1,1,11392.3485,1,1,1,1,1,1,1
16011,48,70,1,40,15,5,1,7189.0365,1,1,1,1,1,2,2
16011,48,66,1,43,9,5,1,6613.6158,1,1,1,1,1,2,2
15011,48,27,1,39,5,4,2,12565.9263,2,1,1,1,1,2,2
15011,48,30,1,39,11,1,1,9463.1084,1,1,1,1,1,2,2
16011,48,25,2,42,6,4,1,8070.5002,1,1,1,1,1,2,2
16011,48,72,1,39,8,1,2,3807.3276,2,1,1,1,1,2,2
16011,48,18,2,39,10,7,2,10975.3232,1,1,1,1,1,2,1
15011,48,67,1,34,13,1,1,7694.2366,2,1,1,1,1,2,2
15011,48,69,1,39,10,5,1,7694.2366,2,1,1,1,1,2,2
15011,48,66,2,39,7,5,2,5582.6214,2,1,1,1,1,2,2
15011,48,70,1,44,13,5,2,5006.2765,1,1,1,1,2,2,2
15011,48,31,1,43,15,1,1,8751.0828,1,1,1,1,1,1,1
15011,48,23,2,40,15,1,1,15665.3036,1,1,1,1,1,2,2
15011,48,62,1,39,14,1,1,10118.4244,2,1,1,1,1,2,2
15011,48,70,2,40,7,5,2,5785.0085,1,1,1,1,2,2,2
15011,48,58,1,39,13,5,2,6119.8946,2,1,1,1,1,2,2
15011,48,20,1,39,13,1,1,18820.2844,2,1,1,1,1,2,2
15011,48,73,2,40,11,5,1,6635.4446,1,1,1,1,1,1,2
15011,48,42,1,40,13,1,2,8224.8203,1,1,1,1,1,1,1
15011,48,78,1,43,13,5,1,7799.4544,1,1,1,1,1,2,2
16011,48,43,1,39,15,1,1,7740.8872,2,1,1,1,1,2,2
16011,48,51,1,39,16,1,1,9031.2917,1,1,1,1,1,2,1
16011,48,70,2,39,16,1,1,5526.398,2,1,1,1,1,1,2
16011,48,65,1,43,15,5,1,7570.1769,1,1,1,1,1,2,2
16011,48,76,1,43,13,5,1,7025.6161,1,1,1,1,1,1,2
16011,48,63,2,39,15,1,4,9242.5187,2,1,1,2,2,2,2
16011,48,41,2,40,15,1,1,9039.7437,1,1,1,1,1,1,1
16011,48,36,2,42,11,6,1,8077.5285,1,1,1,1,1,2,2
16011,48,33,1,46,16,1,1,8478.057,1,1,1,1,1,2,2
16011,48,28,2,43,9,2,1,7813.683,1,1,2,1,1,2,2
16011,48,20,2,40,6,7,1,19433.3182,1,1,1,1,1,1,2
16011,48,56,2,44,15,1,1,7703.7987,1,1,1,1,1,1,1
16011,48,41,1,42,14,1,1,7740.8872,1,1,1,1,1,2,2
16011,48,49,2,43,14,1,2,6899.2973,1,1,1,1,1,2,2
16011,48,19,2,38,11,7,1,16332.1761,2,1,1,1,1,2,1
16011,48,80,2,40,5,5,1,8688.6666,2,1,1,1,2,2,2
16011,48,38,2,42,14,7,1,8077.5285,1,1,1,1,1,1,2
15011,48,42,1,41,15,1,2,9949.418,1,1,1,1,1,1,1
15011,48,22,1,39,16,7,1,19002.5228,1,1,1,1,1,1,1
15011,48,79,2,44,16,5,4,11132.9261,1,1,1,1,1,2,2
15011,48,52,1,44,16,1,2,8044.3607,1,1,1,1,1,1,1
15011,48,61,1,40,15,1,1,12821.7834,2,1,1,1,1,1,2
15011,48,22,2,40,5,1,1,24795.2351,1,1,1,1,1,2,1
15012,48,29,2,44,15,1,4,10848.2721,1,1,1,1,1,1,2
15011,48,16,2,36,14,7,1,18828.3513,1,1,1,1,1,2,2
15011,48,26,1,43,10,1,1,10612.9296,1,1,1,1,1,1,1
15011,48,57,2,40,11,1,1,9674.2986,1,1,1,1,1,1,2
15011,48,41,1,44,15,1,2,11683.9642,1,1,1,1,1,1,1
15011,48,51,1,39,15,1,1,9821.0233,1,1,1,1,1,1,1
15011,48,20,1,40,16,7,1,18227.6985,1,1,1,1,1,1,1
16011,48,42,1,40,16,1,1,11780.2433,1,1,1,1,1,1,1
16011,48,29,1,44,15,1,4,11711.8111,1,1,1,1,1,1,2
16011,48,55,1,33,14,1,1,10189.6231,2,1,1,2,2,2,2
16011,48,30,2,43,15,1,1,8987.6333,1,1,1,1,1,1,2
16011,48,23,1,43,12,4,1,17933.7998,1,1,1,1,1,1,1
16011,48,49,2,46,15,1,2,7074.5024,1,1,1,1,1,2,2
15011,48,42,2,37,14,1,1,8200.2516,1,1,1,1,1,2,2
15011,48,28,1,39,9,1,1,11148.7085,1,1,1,1,1,2,2
15011,48,20,1,40,13,1,1,20945.9164,2,1,1,1,1,2,1
16011,48,54,2,39,16,1,1,8929.8064,1,1,1,1,1,2,2
16011,48,27,1,41,13,1,2,6648.2391,2,1,1,1,1,2,1
15011,48,42,1,39,10,6,1,9955.5414,2,2,1,1,2,2,2
15011,48,26,1,39,12,1,1,10737.0388,1,1,1,1,1,2,2
15011,48,59,1,43,16,1,4,9645.6364,1,1,1,1,1,1,2
15011,48,64,1,42,8,6,1,8093.3392,1,1,1,1,2,1,2
15011,48,66,2,42,4,5,1,5957.0915,1,1,1,1,1,2,1
15011,48,19,2,39,8,1,2,11122.8134,1,1,1,1,1,2,2
15011,48,67,2,44,14,1,1,6488.196,1,1,1,1,1,1,1
16011,48,80,2,41,12,5,1,5351.3,2,2,1,2,2,2,2
16011,48,24,1,39,5,1,2,14584.0491,2,1,1,1,1,2,2
15012,48,20,1,39,13,1,1,20128.0496,1,1,1,1,1,2,2
15011,48,17,2,36,15,7,1,17750.5427,1,1,1,1,1,2,2
15011,48,35,1,41,13,1,1,8389.355,2,1,1,1,1,2,2
16011,48,73,1,40,16,1,1,6000.4745,1,1,1,1,1,2,2
16011,48,80,2,42,16,5,1,5584.0499,1,1,1,1,1,2,2
15011,48,37,2,43,16,7,4,8966.401,1,1,1,1,1,2,2
15011,48,22,2,40,13,1,1,22296.3926,1,1,1,1,1,2,1
15011,48,22,1,41,11,1,1,19603.4988,1,1,1,1,1,1,2
16011,48,76,1,43,11,5,1,7287.2807,1,1,1,1,1,1,2
16011,48,42,2,43,16,1,1,10517.5956,1,1,1,1,2,2,1
16011,48,46,2,43,14,1,1,13821.7746,1,1,1,1,1,1,1
16011,48,46,2,39,15,1,1,12666.3304,1,1,1,1,1,2,2
15011,48,67,1,39,11,5,1,8279.6347,1,1,1,1,1,2,2
15011,49,72,1,39,10,5,1,2666.8165,1,1,1,1,1,2,2
15011,49,50,1,40,14,1,6,3418.6565,1,1,1,1,1,2,2
16011,49,42,2,40,14,1,1,2650.4535,1,1,1,1,1,1,1
16011,49,74,1,44,14,5,1,3364.6876,2,1,1,1,1,2,2
15011,49,44,1,39,14,1,1,3113.193,1,1,1,1,2,2,2
15011,49,44,2,42,15,7,1,2694.3837,1,1,1,1,1,1,2
15011,49,15,1,35,16,7,1,7928.9738,2,1,1,1,1,2,2
15011,49,43,2,36,11,1,1,3234.306,1,1,1,1,2,2,2
15011,49,76,2,43,12,1,1,2257.0499,1,1,1,1,1,2,2
15011,49,79,2,40,10,5,1,2411.5508,1,1,1,1,1,2,2
15011,49,50,1,43,12,1,1,4256.947,1,1,1,1,1,1,2
15011,49,47,2,44,14,1,1,3843.6101,1,1,1,1,1,1,1
15011,49,50,1,42,13,1,1,3831.6686,2,1,1,1,1,1,1
16011,49,51,2,43,13,1,1,4217.8599,1,1,1,1,1,1,1
16011,49,73,1,39,14,5,1,2592.7365,2,1,1,1,2,2,2
16011,49,68,1,43,14,5,1,2823.5698,1,1,1,1,1,1,2
16011,49,30,2,42,13,1,1,2952.2256,2,1,1,1,1,1,1
16011,49,18,2,39,13,7,1,4184.9138,2,1,1,1,1,1,1
16011,49,57,1,40,16,1,1,4477.3545,1,1,1,1,1,1,2
16011,49,64,2,43,15,5,1,3566.9613,1,1,1,1,1,1,2
16011,49,67,1,40,13,5,1,2376.7004,2,1,1,1,1,1,2
16011,49,41,1,40,13,1,1,2804.4848,1,1,1,1,1,2,2
16011,49,80,2,39,13,5,1,2220.2502,1,1,1,1,2,1,2
16011,49,19,1,39,9,7,1,8149.0981,1,1,1,1,1,1,1
16011,49,38,1,43,12,1,1,4480.8506,1,1,1,1,1,2,2
16011,49,29,2,40,15,1,1,3311.9555,1,1,1,1,1,2,1
16011,49,39,2,43,16,1,1,3284.2949,2,1,1,1,1,2,1
16011,49,60,1,39,12,1,1,3785.95,2,1,1,1,1,2,2
16011,49,25,2,41,8,1,17,3859.5872,2,1,1,1,1,1,1
16011,49,62,2,43,10,1,1,3102.6994,1,1,1,1,1,2,1
16011,49,29,1,44,15,1,1,4468.8625,1,1,1,1,1,1,2
16011,49,59,2,44,15,1,1,4151.1285,1,1,1,1,1,1,1
16011,49,34,1,43,14,1,1,4834.8939,1,1,1,1,1,1,2
16011,49,16,1,36,15,7,1,5714.7916,1,1,1,1,2,2,2
16011,49,49,1,39,4,7,1,4218.3225,1,1,1,2,2,2,2
15011,49,48,1,44,16,1,1,4288.2394,1,1,1,1,1,2,2
15011,49,40,2,41,15,1,4,4428.6578,1,1,1,1,1,1,2
15011,49,67,2,44,7,1,1,2555.6036,2,1,1,1,1,1,2
16011,49,71,1,33,9,1,1,2958.6747,2,1,1,1,1,2,2
16011,49,33,1,39,13,1,1,3746.9184,1,1,1,1,2,2,2
16011,49,37,1,43,16,1,1,3063.1164,1,1,1,1,1,1,2
15011,49,33,2,44,15,1,1,3222.6767,1,1,1,1,1,1,2
15011,49,34,2,39,16,7,1,3223.7964,2,2,1,1,1,2,2
15011,49,61,2,39,14,1,1,2999.122,1,1,1,1,1,2,2
16011,49,80,2,39,12,5,1,2583.1888,2,1,1,2,2,2,2
15011,53,37,2,44,15,1,1,6061.7881,1,1,1,1,1,2,2
15011,53,56,2,39,14,1,1,6254.6795,2,1,1,1,2,2,2
15011,53,61,1,43,13,1,1,6962.5937,2,2,1,1,2,2,2
16011,53,15,2,35,7,7,1,8090.458,1,2,1,1,2,2,2
16011,53,43,2,39,8,1,1,4844.5491,2,1,1,1,1,2,2
15011,53,15,1,36,16,7,1,16487.2802,1,1,1,1,1,1,2
15011,53,76,1,39,12,5,1,5306.1146,1,2,1,2,2,2,2
16011,53,71,2,43,12,5,1,6180.3134,1,1,1,1,1,1,1
16011,53,60,1,40,2,1,1,7319.403,1,1,1,1,1,1,2
16011,53,77,2,40,12,5,1,5426.2626,1,1,1,1,1,1,2
15011,53,85,1,39,9,5,1,5186.8512,1,1,1,1,2,1,2
16011,53,80,2,44,15,5,1,4481.7236,2,1,1,1,1,2,2
16011,53,77,1,44,14,5,1,5373.4676,2,1,1,1,1,1,2
16011,53,64,2,38,11,6,7,8072.5566,1,1,1,1,2,1,2
16011,53,43,2,40,7,1,1,7231.2844,1,1,1,1,1,2,2
16011,53,70,1,41,11,5,1,5395.856,2,1,1,1,1,1,2
16011,53,58,1,40,3,5,1,7180.209,1,2,1,1,1,1,2
16011,53,43,1,39,13,1,1,4620.6207,2,1,1,1,1,2,2
16013,53,18,2,37,6,7,1,19394.7659,1,1,1,1,2,1,2
16011,53,18,2,39,1,7,3,22264.8712,1,1,1,1,1,2,2
16013,53,22,1,39,1,7,1,20796.771,1,1,1,1,1,2,1
16011,53,20,1,39,1,7,1,25656.0106,1,1,1,1,1,2,1
15011,53,29,2,39,15,1,3,8802.9604,2,1,2,1,2,2,2
15011,53,78,2,39,7,5,1,4251.4365,1,1,1,1,1,2,2
15011,53,47,1,39,14,1,1,9943.1468,2,1,1,1,1,1,2
15011,53,41,2,39,14,1,1,4930.127,1,1,1,1,1,1,2
16011,53,29,2,43,15,1,1,6519.1586,1,1,1,1,1,2,2
15012,53,28,1,36,8,2,1,9022.1486,2,1,1,2,2,2,2
15011,53,59,2,43,9,5,1,7644.2931,1,1,1,1,2,1,2
15011,53,37,2,39,13,1,1,7665.6036,2,1,1,1,1,2,1
16011,53,37,2,35,9,7,1,8309.9053,2,1,1,2,2,2,2
16011,53,43,2,34,6,1,1,8424.8417,2,1,1,1,1,2,2
15011,53,64,2,40,16,1,2,8838.6277,1,1,1,1,1,1,2
15011,53,64,2,42,15,5,4,6429.4063,1,1,1,1,2,2,2
15011,53,63,2,42,15,1,4,9887.7116,2,1,1,1,2,1,2
15011,53,58,2,43,16,5,6,8800.3793,1,1,1,1,1,2,2
15011,53,38,1,43,16,1,1,6311.2845,1,1,1,1,1,1,2
15011,53,64,1,39,8,5,1,8948.97,2,1,1,2,2,1,2
15011,53,78,1,43,14,1,1,5748.6301,2,1,2,2,2,2,2
15011,53,63,1,43,16,1,1,6626.7325,1,1,1,1,1,1,2
15011,53,59,2,42,14,1,1,6932.113,1,1,1,1,1,2,1
15011,53,73,2,40,14,5,4,8659.0279,1,1,1,1,1,2,2
16011,53,25,2,35,10,1,1,6611.7286,1,1,1,1,1,2,1
16011,53,25,1,43,13,1,1,8509.4775,1,1,1,1,1,1,2
16011,53,27,2,43,14,1,1,8057.6204,2,2,2,1,1,1,2
16011,53,69,2,39,14,5,1,6011.9285,1,1,1,1,1,1,2
16011,53,59,2,39,16,1,1,8124.0164,1,1,1,1,1,1,1
16011,53,29,2,43,16,1,1,6611.7286,1,1,1,1,1,1,2
15011,53,62,1,43,15,1,1,6091.9587,1,1,1,1,1,1,1
15011,53,59,2,41,12,5,1,6523.5283,1,1,1,1,2,2,2
15011,53,48,2,40,14,1,1,7239.9214,1,1,1,1,1,1,1
16011,53,30,1,39,15,1,7,11549.0005,2,1,1,1,1,1,1
16011,53,31,1,37,10,6,1,7967.9724,1,1,1,2,2,2,2
16011,53,69,1,44,16,5,2,5665.7956,1,1,1,1,1,1,2
16011,53,38,1,40,14,1,1,5405.5964,2,1,1,1,1,2,2
15011,53,26,1,38,6,7,1,7158.4465,2,1,1,2,2,2,2
15011,53,75,2,40,14,5,1,4560.8922,1,1,1,1,2,2,2
15011,53,64,2,39,15,5,1,7146.5661,1,1,1,1,1,1,2
16011,53,65,1,40,15,1,1,5255.7177,1,1,1,1,1,2,1
15011,53,69,2,44,3,5,1,4573.0413,1,1,1,1,1,1,2
15011,53,52,1,43,16,1,1,7911.387,1,1,1,1,1,1,1
15011,53,25,2,40,9,1,3,9499.01,1,1,1,1,1,1,2
15011,53,65,2,39,7,5,1,5321.0583,1,1,1,1,2,2,2
15011,53,63,1,41,13,6,1,7021.0933,2,1,1,1,2,2,2
15011,53,80,2,39,7,5,1,5054.8744,1,2,1,2,2,2,2
16011,53,52,2,43,15,1,4,11882.7872,1,1,1,1,1,1,2
16011,53,77,1,40,14,5,1,5756.2569,1,1,1,1,1,2,2
16011,53,37,2,40,15,2,1,8004.3247,1,1,1,1,1,1,2
16011,53,85,1,43,16,5,1,5251.0632,2,2,1,1,2,2,2
16011,53,67,2,41,13,1,1,7070.3825,1,1,1,1,1,1,1
15011,53,46,2,43,12,1,7,6117.6275,1,1,1,1,1,1,1
15011,53,85,1,39,11,5,1,5387.2989,2,1,1,1,2,1,2
15011,53,80,1,44,13,5,1,5306.1146,2,1,1,1,1,2,2
15011,53,61,2,39,1,6,1,5625.7244,2,1,1,2,2,2,2
15011,53,47,1,42,7,1,1,7417.3243,2,1,1,1,1,1,2
16011,53,32,2,41,14,1,1,7059.252,1,1,1,1,1,1,1
16011,53,70,1,40,4,1,7,7073.3977,2,2,1,1,2,2,2
16011,53,54,1,46,16,1,1,6741.66,1,1,1,1,1,1,1
16011,53,62,1,44,16,1,1,5961.314,1,1,1,1,2,2,1
16011,53,54,1,43,14,1,9,5613.3934,1,1,1,1,1,1,1
16011,53,71,2,40,12,5,1,3941.4031,1,1,1,1,1,2,2
16011,53,32,1,39,15,1,1,7988.3058,2,1,1,1,1,2,2
16011,53,76,2,43,11,5,1,4654.9213,2,1,1,1,1,2,2
16011,53,76,2,43,14,5,1,5426.2626,1,1,1,1,1,1,2
16011,53,40,2,40,12,1,1,9830.2387,1,1,1,1,1,2,2
15011,53,78,1,39,1,5,1,5178.5569,2,1,1,1,1,2,2
15011,53,85,2,40,8,5,1,5920.7376,2,2,1,1,1,1,2
16011,53,85,2,39,9,5,1,4005.4698,2,2,1,2,1,2,2
16011,53,41,1,44,16,1,1,6646.916,2,1,1,1,1,1,1
16011,53,66,1,39,12,5,1,5174.5788,1,1,1,1,1,2,2
16011,53,49,2,39,14,1,1,8287.5167,1,1,1,1,1,1,2
15011,55,43,2,42,11,1,1,9625.2661,1,1,1,1,1,1,2
15011,55,67,2,43,12,5,1,5085.2293,1,1,1,1,2,2,2
16011,55,44,1,43,16,1,1,5200.367,1,1,1,1,1,1,1
15011,55,71,2,41,12,5,1,5556.7797,1,1,1,1,1,1,2
15011,55,63,2,39,7,6,1,5991.0649,1,1,1,1,1,2,2
15011,55,33,2,39,12,1,1,6280.2946,1,1,1,1,1,2,2
15012,55,31,1,39,13,1,1,6121.5841,1,1,1,1,1,1,1
16011,55,39,1,39,14,1,1,6561.3032,1,1,1,1,1,2,2
15011,55,41,1,43,16,1,1,5286.1354,1,1,1,1,1,2,2
15011,55,44,2,43,11,1,1,7156.8114,1,1,1,1,2,2,2
15012,55,20,2,40,1,7,1,16227.5275,1,1,2,1,1,1,1
15011,55,20,1,40,7,1,1,11429.9492,1,1,1,1,1,1,1
15011,55,21,1,40,12,1,1,9004.6789,1,1,1,1,1,2,1
15011,55,21,2,40,11,7,1,16227.5275,1,1,1,1,1,2,1
16011,55,26,1,42,16,1,1,8544.3666,1,1,1,1,1,2,1
16011,55,58,1,43,11,1,2,8160.7276,1,1,1,1,1,1,1
16011,55,22,1,43,14,1,1,16866.312,1,1,1,1,1,1,2
15011,55,22,2,40,14,7,1,14031.4863,1,1,1,1,1,2,2
16011,55,19,1,41,10,1,1,10312.12,1,1,1,1,1,1,1
16011,55,69,1,40,13,1,1,4834.8811,2,2,1,1,1,1,2
16011,55,47,1,39,13,1,1,8553.7542,2,1,1,2,2,2,2
15011,55,49,1,40,10,1,1,7922.316,2,1,1,1,2,2,2
15011,55,67,1,42,11,1,1,5080.3214,1,1,1,1,1,2,2
16011,55,16,1,35,15,7,1,8663.7226,1,1,1,2,2,2,2
16011,55,37,1,42,10,1,1,6398.4813,2,1,1,1,2,2,2
16011,55,37,1,40,4,1,4,4846.9757,1,1,1,1,1,2,1
15013,55,30,1,45,12,1,2,12929.6142,1,1,1,1,1,1,1
15011,55,41,1,39,15,1,1,5959.3174,2,1,1,1,2,2,2
15011,55,62,1,39,16,1,1,7097.0556,2,1,1,1,2,2,2
15011,55,49,1,43,16,1,1,6833.3887,1,1,1,1,1,1,2
15011,55,53,2,43,13,1,1,8873.0239,1,1,1,1,2,2,2
15011,55,79,2,44,15,5,2,7277.6617,2,1,1,1,2,2,2
15011,55,60,2,43,11,1,1,6251.5751,1,1,1,1,1,1,2
16011,55,48,1,39,13,1,1,9775.6908,1,1,1,1,1,1,2
15011,55,68,1,39,14,5,1,5924.5847,1,1,1,1,1,1,2
16011,55,67,2,40,13,5,1,5722.783,1,1,1,1,1,1,2
16011,55,70,2,43,6,5,1,5321.3773,2,1,1,1,1,1,2
15011,55,67,2,40,11,1,1,4323.0835,1,1,1,1,1,2,2
15011,55,52,2,43,14,1,1,7709.6235,1,2,1,1,1,2,1
15011,55,58,2,41,15,1,1,7037.8636,1,2,1,1,1,2,1
15011,55,74,2,41,6,5,1,3516.1172,2,1,1,1,1,2,2
15011,55,51,2,43,15,1,1,6394.1151,1,1,1,1,1,2,2
15011,55,52,2,43,10,1,1,6394.1151,1,1,1,1,1,1,1
16011,55,71,2,40,7,5,1,4596.8278,1,1,1,1,1,1,2
16011,55,67,1,39,9,5,1,5216.8293,1,2,1,1,1,2,2
15011,55,36,2,41,16,1,1,7984.2488,1,1,1,1,1,1,1
15012,55,19,1,39,10,1,1,17314.5556,2,1,1,1,1,2,2
16011,55,64,1,43,13,1,1,5768.2755,1,1,1,1,1,1,1
16011,55,55,2,43,12,1,1,5553.711,1,1,1,1,1,1,2
16011,55,70,1,43,15,1,1,6491.2157,1,2,1,1,1,1,1
15011,55,59,2,39,4,1,1,5705.8039,2,1,2,2,2,2,2
15011,55,47,1,39,11,1,1,7922.316,2,1,1,1,1,2,2
16011,55,64,2,41,12,1,1,4681.6575,2,1,1,1,2,1,2
16011,55,85,1,39,5,5,1,4546.9195,2,2,1,2,2,2,2
16011,55,72,1,39,13,1,1,5516.5348,2,1,1,2,2,2,2
16011,55,74,2,39,9,5,1,4596.8278,2,1,1,1,1,1,2
16011,55,54,2,39,13,1,1,6290.3696,1,1,1,1,2,1,2
15011,56,67,2,34,15,1,1,391.7898,2,1,1,2,2,2,2
15011,56,55,1,44,14,1,1,595.4324,1,1,1,1,2,1,2
15011,56,71,2,41,14,5,1,413.5021,1,1,1,1,1,1,2
16011,56,21,1,39,7,1,1,1805.7569,2,1,1,1,1,2,2
16011,56,67,2,39,8,5,1,381.8218,2,1,1,1,1,1,2
16011,56,41,2,39,11,1,1,721.9746,2,1,1,1,1,2,1
16011,56,65,1,43,14,1,1,442.6766,1,1,1,1,2,1,2
16011,56,65,1,43,14,1,1,442.6766,1,1,1,1,2,1,2
15011,56,69,1,42,14,5,1,406.7422,1,2,1,1,1,1,2
15011,56,30,2,44,16,1,1,705.7394,1,1,1,1,1,1,1
15011,56,16,1,36,14,1,1,1536.6082,1,1,1,1,1,2,2
15012,56,22,2,43,11,1,1,1805.9958,1,1,1,1,1,2,1
16011,56,42,1,43,14,1,1,830.634,1,1,1,1,1,2,2
16011,56,66,2,39,8,5,1,387.5273,2,1,1,1,2,2,2
16011,56,60,1,40,13,4,1,625.7837,1,2,1,1,2,2,2
16011,56,76,1,43,14,5,1,555.7104,1,1,1,2,1,2,2
16011,56,25,1,39,14,1,1,1236.6644,2,1,1,1,1,2,1
16011,56,80,2,40,4,5,1,432.1403,2,2,1,1,2,2,2
15011,56,53,2,43,13,1,1,644.8989,1,1,1,1,1,2,1
15011,56,71,2,39,4,5,1,394.1005,2,1,1,1,1,2,2
16011,56,21,1,42,11,1,1,2705.7117,1,1,1,1,1,2,2
16011,56,50,1,39,12,1,1,639.0692,2,1,2,1,2,2,2
16011,56,28,2,40,12,1,1,873.7401,1,1,1,1,1,2,1
15011,56,50,1,39,13,1,1,635.1253,2,1,1,1,2,2,2
16011,56,49,1,40,15,2,1,594.3142,2,1,1,1,1,2,1
15011,56,31,1,39,14,1,1,952.162,1,1,1,1,1,2,2
15011,56,47,1,43,14,1,1,609.8294,1,1,1,1,1,2,2
15011,56,66,2,42,9,1,1,385.549,1,1,1,1,1,2,2
16011,56,46,2,39,15,1,1,680.1833,2,1,2,1,1,2,2
16011,56,56,1,37,4,6,1,734.4502,2,1,1,2,2,2,2
15011,56,53,1,40,13,2,1,582.736,2,1,1,1,2,2,2
16011,56,73,2,39,14,1,1,369.7255,1,1,1,1,1,2,2
16011,56,70,1,41,15,5,1,551.3404,2,1,1,1,2,2,2
16011,56,66,2,40,11,1,1,375.7399,1,1,1,1,2,2,2
16011,56,85,1,39,5,1,1,538.8073,2,1,1,1,1,2,2
16011,56,34,2,40,15,1,7,903.3094,2,1,1,1,1,2,2
15111,2,69,2,43,15,1,1,980.8178,1,1,1,1,2,2,2
15112,2,24,2,43,14,1,1,2067.8007,1,1,1,1,1,1,2
15111,2,80,2,42,14,5,1,931.7527,1,1,1,1,1,2,2
16111,2,74,1,40,9,5,1,1019.214,1,1,1,2,1,2,2
16111,2,23,1,37,7,1,3,3500.0539,2,1,1,1,1,1,2
