hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwsswgt,pwprmwgt,pelaptop,pedesktp,petablet,pemphone,peinhome
15011,36,72,1,41,12,5,1,3756.3395,5945.533,1,2,2,1,1
15011,36,59,2,43,12,1,1,3566.6314,0,1,2,2,1,1
15011,36,64,2,43,16,5,1,4360.0063,7873.5892,1,1,2,1,1
15011,36,65,1,43,16,1,1,4147.7164,0,2,1,2,1,1
15011,36,26,1,42,16,7,1,5834.5957,0,1,1,2,1,1
15011,36,40,1,46,14,1,1,4826.8342,8866.4346,1,2,1,1,2
15011,36,38,2,46,14,1,1,5532.2006,0,1,2,1,1,2
15011,36,7,2,-1,14,-1,1,4561.4136,0,2,2,2,2,2
15011,36,4,2,-1,14,-1,1,4926.6362,0,2,2,2,2,2
15011,36,52,2,43,16,7,1,4391.5065,9296.9564,2,2,1,1,1
15011,36,52,1,44,16,1,1,4538.4705,0,1,2,1,1,1
15011,36,22,1,40,16,7,1,6154.0199,0,1,2,2,1,1
15011,36,20,2,41,16,7,1,6318.1454,0,1,2,2,1,1
15011,36,17,1,38,16,7,1,5445.7083,0,1,2,2,1,1
15011,36,48,2,45,4,1,1,4729.1596,10011.7786,1,1,1,1,1
15011,36,37,2,44,15,1,1,5092.3187,11121.8228,1,1,2,2,2
15011,36,34,1,41,15,1,1,5955.884,10907.7495,1,2,2,2,1
15011,36,71,2,43,15,4,1,3204.9134,4835.8429,1,2,1,1,1
16011,36,56,1,39,15,1,1,5143.6113,8962.6734,1,1,2,1,1
16011,36,47,2,43,15,1,1,3909.0061,0,1,1,1,1,1
16011,36,12,2,-1,15,-1,1,4635.0978,0,1,2,1,1,1
16011,36,38,2,42,4,1,1,5695.2798,10899.058,1,1,1,1,1
16011,36,47,1,39,4,1,1,4515.3559,0,2,1,2,1,1
15011,37,47,2,42,16,1,1,3070.0569,6499.4063,1,2,2,1,1
15011,37,50,1,42,16,1,2,3796.0442,0,1,2,2,1,1
15011,37,24,2,44,16,1,6,8535.9248,0,1,2,2,1,1
15011,37,23,2,40,16,7,6,8535.9248,0,1,2,1,1,1
15011,37,3,2,-1,16,-1,6,5268.9387,0,2,2,1,2,1
15011,37,28,2,39,13,1,4,3836.1626,7597.5218,1,2,1,1,1
15011,37,53,1,31,13,2,4,4032.9794,0,1,1,2,1,1
15011,37,46,2,31,13,2,4,4869.4189,0,1,2,1,1,1
15011,37,56,1,42,16,1,1,4487.5159,7819.436,1,2,1,1,1
15011,37,56,2,43,16,1,1,5393.0238,0,1,2,1,1,1
15011,37,62,1,39,15,1,1,4448.8981,7752.145,1,1,2,1,1
15011,37,58,2,42,15,1,1,5393.0238,0,1,1,1,1,1
15011,37,23,2,43,15,1,1,5041.6055,0,1,1,1,1,1
15011,37,53,2,39,4,6,2,7257.2615,12194.6826,2,2,1,1,1
16011,37,80,2,41,5,5,1,2525.4905,3810.6725,2,1,2,1,1
16011,37,64,2,43,14,5,1,2744.3314,4955.896,1,2,1,1,1
16011,37,76,1,43,14,7,1,2889.4662,0,1,1,1,1,1
16011,37,49,2,40,11,1,2,6492.5316,10909.6747,1,1,2,1,1
16011,37,49,2,39,2,6,1,4998.0231,10580.971,2,2,2,1,1
16011,37,13,1,-1,2,-1,1,5379.3834,0,1,2,1,1,1
16011,37,76,2,43,1,5,1,2921.7273,0,2,2,2,2,2
16011,37,85,2,41,10,5,1,2921.7273,4408.5479,2,2,1,2,1
16011,37,85,2,34,7,5,1,2426.6915,0,2,2,2,2,2
15011,37,58,1,40,3,1,1,4311.9611,7513.5341,2,2,2,1,1
16011,37,69,2,39,13,5,1,4025.4173,0,1,2,1,1,1
16011,37,76,1,40,13,1,1,3206.4585,5075.1815,1,2,1,1,1
16011,37,43,2,39,13,7,1,3625.4027,0,1,2,1,2,1
16011,37,43,1,39,13,1,1,3671.178,6743.6043,1,2,1,2,1
16011,37,8,2,-1,13,-1,1,3930.7512,0,1,2,1,2,1
16011,37,13,1,-1,13,-1,1,2860.528,0,1,2,1,2,1
15011,37,68,1,43,15,5,1,3853.2641,0,2,2,2,2,1
15011,37,67,2,42,15,5,1,4378.6668,6606.9007,2,2,2,2,1
16011,37,72,1,39,7,5,10,6775.5069,12449.5315,1,2,2,1,1
16011,37,71,2,42,15,5,1,3567.9657,0,1,2,1,1,1
16011,37,71,1,37,15,1,1,4103.5025,6495.0225,1,2,1,1,1
16011,37,63,1,43,14,5,1,4218.255,0,1,2,2,1,1
16011,37,62,2,40,14,1,1,4225.8828,7631.38,1,2,2,1,1
15011,37,69,1,46,15,1,1,4877.2549,0,1,2,2,1,1
15011,37,66,2,43,15,7,1,4835.5395,7296.2687,1,2,2,1,1
15011,37,68,1,41,8,1,1,3853.2641,0,2,2,2,1,2
15011,37,66,2,42,8,5,1,4378.6668,6606.9007,1,2,1,1,1
15011,37,45,2,43,8,6,1,5250.2783,0,1,2,1,1,2
15011,37,24,2,40,10,1,1,5456.0139,18421.2746,2,2,2,1,1
16011,37,45,2,44,15,1,2,3995.4424,0,1,2,2,1,1
16011,37,46,1,43,15,1,2,4708.8162,0,1,2,2,1,1
16011,37,22,2,39,15,1,2,6170.41,17357.8355,1,2,2,1,1
16011,37,18,2,39,15,7,2,5513.1813,0,1,2,2,1,1
16011,37,51,1,40,16,1,1,3235.0751,6073.086,2,2,1,1,1
16011,37,50,2,41,16,1,1,2924.9697,0,2,2,1,1,1
16011,37,21,1,41,16,1,1,5077.6963,0,2,2,1,1,1
16011,37,17,1,36,16,7,1,4329.9569,0,2,2,1,1,1
16011,37,48,2,39,10,7,1,2586.9164,0,2,2,2,1,1
16011,37,51,1,39,10,1,1,2887.1046,6513.9407,2,2,2,1,1
16011,37,8,2,-1,10,-1,1,3414.5709,0,2,2,2,2,2
16011,37,4,1,-1,10,-1,1,3433.3489,0,2,2,2,2,2
15011,37,31,1,43,15,1,1,5062.4661,9271.5224,1,2,2,1,1
15011,37,31,2,43,15,2,1,4465.0678,0,2,2,2,1,1
15011,37,7,1,-1,15,-1,1,4688.5475,0,2,2,1,2,1
15011,37,4,1,-1,15,-1,1,6579.0298,0,2,2,1,2,1
15011,37,60,2,41,12,6,1,2996.6244,5411.5035,2,2,1,2,1
15011,37,69,1,42,12,1,1,3131.3941,0,2,2,2,2,2
15011,37,63,1,39,10,1,1,5204.3455,9068.5019,1,2,2,1,1
15011,37,69,1,39,10,6,1,4877.2549,0,1,1,2,1,1
16011,37,60,2,39,14,1,1,2948.3077,5324.25,1,1,2,1,1
16011,37,76,2,39,7,5,1,4473.6147,6750.1661,2,2,1,1,1
15011,37,80,1,43,14,1,1,4970.2073,0,1,2,2,2,1
15011,37,56,2,44,14,1,1,5459.7426,9859.5661,1,2,1,1,1
15011,37,27,1,43,14,1,1,5478.3851,0,1,2,2,2,1
15011,37,80,2,43,14,5,1,3750.4191,5658.9477,1,2,2,1,1
16011,37,77,1,42,9,5,1,3437.5724,5440.9886,1,2,2,1,1
16011,37,75,2,40,9,5,1,3004.5538,0,1,2,2,1,1
16011,37,85,2,40,14,5,1,3608.3996,5444.6568,1,1,1,1,1
15011,37,79,2,41,8,5,1,4127.7292,6228.265,2,1,2,2,1
15011,37,55,1,35,11,1,1,3829.8187,0,2,2,2,2,2
15011,37,57,2,40,11,1,1,4135.281,0,2,2,2,2,2
16011,37,59,2,43,16,1,1,3327.53,0,1,1,1,1,1
16011,37,62,1,41,16,5,1,3580.6901,0,1,1,1,1,1
16011,37,60,2,39,16,6,1,2813.3803,5080.5891,1,1,1,1,1
16011,37,49,2,34,6,6,1,2964.0318,0,2,2,2,1,2
16011,37,59,1,43,6,6,1,3504.3688,6106.3154,2,2,2,1,1
15011,37,64,2,41,5,6,1,2680.1858,4840.0577,2,2,2,1,1
15011,37,33,2,44,15,1,1,3893.7628,7456.5944,2,2,2,1,1
15011,37,36,1,41,15,1,1,3554.5256,0,1,2,2,2,1
15011,37,4,1,-1,15,-1,1,3148.4318,0,2,2,1,2,1
15011,37,67,2,31,1,1,2,3124.1897,4482.6308,2,2,1,1,1
15012,37,24,1,43,12,7,2,4825.2492,15549.7887,1,2,2,1,1
15012,37,25,2,43,12,1,2,5271.1092,0,2,2,2,1,1
15011,37,31,1,43,16,1,1,3459.4867,6335.7873,1,2,2,2,1
15011,37,31,2,44,16,1,1,3805.2584,0,2,2,2,1,1
16011,37,69,1,46,16,1,2,2845.209,0,2,2,2,2,2
16011,37,61,2,44,16,1,2,3539.3844,0,2,2,2,2,2
15011,37,78,2,41,6,5,1,2518.8436,0,2,2,2,2,2
15011,37,80,1,41,6,1,1,2881.8613,0,2,2,2,2,2
16011,37,69,2,44,13,5,1,4539.8454,6850.1005,1,1,1,1,1
15011,37,28,2,40,11,1,1,4987.888,9551.855,1,2,1,1,1
15011,37,74,1,43,4,5,1,3502.5075,0,2,2,2,1,2
15011,37,73,1,40,16,1,1,4745.8145,7511.6738,1,1,1,1,1
15011,37,67,2,39,16,7,1,4512.2683,0,1,1,2,1,1
15011,37,41,1,44,16,1,1,4229.1603,0,1,2,1,1,1
15011,37,50,2,39,6,6,2,3736.0183,0,1,2,1,1,1
15011,37,20,1,40,6,4,2,6376.922,20550.1904,1,2,1,1,1
16011,37,69,1,39,11,5,1,3537.6857,5599.4479,1,1,2,1,1
16011,37,54,2,44,14,1,1,3351.6067,7095.456,1,2,1,1,1
16011,37,19,2,40,14,7,1,4889.5419,0,1,2,1,1,1
16011,37,45,1,43,16,1,1,3455.0946,0,1,2,1,1,1
16011,37,48,2,43,16,1,1,2964.2449,6525.5448,1,2,1,1,1
16011,37,6,1,-1,16,-1,1,4760.0826,0,2,2,1,2,1
16011,37,75,2,39,16,5,1,3090.4049,0,2,2,2,1,2
16011,37,62,1,43,10,1,1,5785.0623,11547.4376,2,2,2,1,1
16011,37,33,1,39,10,1,1,5282.867,0,2,2,2,1,1
16011,37,37,1,41,10,1,1,4552.2697,0,1,2,2,1,1
16011,37,31,2,39,10,7,1,5836.8938,0,2,2,2,1,1
16011,37,23,1,39,10,7,1,5723.6605,0,2,2,2,1,1
16011,37,75,2,39,12,5,1,2421.9008,0,2,2,2,2,2
16011,37,74,1,39,12,5,1,2635.4158,0,1,2,2,1,2
16011,37,65,2,40,8,1,2,3053.0895,4380.6152,1,2,2,1,1
16011,37,42,1,39,8,6,2,6550.409,11406.541,2,2,2,1,1
16011,37,42,2,41,8,1,2,6272.4331,0,1,1,2,1,1
16011,37,11,2,-1,8,-1,2,5112.6606,0,2,1,1,1,1
16011,37,13,2,-1,8,-1,2,5008.8347,0,2,1,1,1,1
16011,37,20,2,39,8,4,2,6889.4661,0,2,1,2,1,1
15011,37,63,1,41,6,6,7,5276.1769,11418.0514,2,1,2,2,1
15011,37,76,2,40,15,5,1,4325.6916,6526.9673,1,2,2,1,1
16011,37,33,2,39,9,7,1,3744.1994,0,2,2,2,1,1
16011,37,41,1,39,9,1,1,4582.7236,0,2,2,2,1,1
16011,37,15,2,35,9,7,1,3698.4935,12129.2863,2,2,2,2,2
16011,37,10,2,-1,9,-1,1,6662.8031,0,2,2,2,2,2
16011,37,3,1,-1,9,-1,1,4260.9785,0,2,2,2,2,2
15011,37,31,2,39,8,2,1,3820.9025,7706.6287,2,2,2,1,1
15011,37,10,2,-1,8,-1,1,3139.6564,0,2,2,2,2,2
15011,37,24,1,40,8,7,1,3735.6283,0,2,2,2,1,1
15012,37,33,1,40,12,1,1,3966.1161,7263.6406,1,2,1,1,1
15012,37,11,1,-1,12,-1,1,5184.633,0,2,2,1,2,2
15012,37,12,2,-1,12,-1,1,4765.8543,0,2,2,1,2,2
15012,37,6,2,-1,12,-1,1,4008.5448,0,2,2,1,2,2
15012,37,5,2,-1,12,-1,1,4951.8346,0,2,2,1,2,2
15012,37,38,2,40,12,7,1,4777.3138,0,1,2,2,1,1
16011,37,35,2,43,15,7,1,3285.5346,6287.5282,1,1,1,1,1
16011,37,35,1,46,15,1,1,3419.9241,0,1,1,1,1,1
16011,37,9,2,-1,15,-1,1,4622.7257,0,1,1,1,1,1
16011,37,6,1,-1,15,-1,1,2298.0718,0,1,1,1,1,1
16011,37,6,1,-1,15,-1,1,2298.0718,0,1,1,1,1,1
16011,37,3,1,-1,15,-1,1,3131.4984,0,1,1,1,1,1
16011,37,25,1,43,15,1,1,4496.0003,8234.0833,1,1,1,1,1
16011,37,51,2,41,15,1,1,2924.9697,0,1,1,1,1,1
16011,37,55,1,43,15,1,1,3426.9214,0,2,1,1,1,1
16011,37,54,2,41,14,1,1,4315.3535,9135.7381,2,2,1,1,1
16011,37,50,1,39,14,1,1,4167.6701,0,2,2,2,1,1
16011,37,69,2,42,9,5,1,2551.0777,3849.2806,2,1,2,2,1
16011,37,70,1,43,9,5,1,2637.1135,0,2,1,2,2,1
16011,37,63,2,43,3,5,2,4503.7449,7236.2742,1,2,2,1,1
15011,37,58,2,39,14,7,1,5094.7414,0,2,2,1,1,1
15011,37,39,1,36,14,1,1,4308.2241,0,1,2,1,1,1
15011,37,37,2,37,14,1,1,4777.3138,0,1,2,1,1,1
15011,37,19,2,39,14,4,1,5169.5017,17453.9164,1,2,1,1,1
15011,37,16,2,37,14,7,1,5169.5017,0,1,2,1,1,1
15011,37,49,2,39,6,6,1,4293.761,9090.0261,2,2,2,1,1
15011,37,59,2,44,16,1,1,5094.7414,0,1,2,1,1,1
15011,37,64,1,44,16,5,1,4856.4184,8462.2436,1,2,1,1,1
16011,37,30,2,39,3,4,1,3219.919,6166.1768,1,2,1,1,1
16011,37,13,1,-1,3,-1,1,4877.2774,0,1,2,1,1,1
16011,37,9,2,-1,3,-1,1,2931.0617,0,1,2,1,1,1
16011,37,7,1,-1,3,-1,1,5472.2132,0,1,2,1,2,1
16011,37,4,2,-1,3,-1,1,2987.2507,0,1,2,1,2,1
16011,37,4,2,-1,3,-1,1,2987.2507,0,1,2,1,2,1
16011,37,58,2,39,8,7,2,4503.7449,7236.2742,2,2,2,1,1
16011,37,18,2,39,8,7,2,4110.3696,0,1,2,2,1,1
15011,37,66,2,39,13,5,1,4091.3857,6173.4268,1,1,2,1,1
15011,37,71,1,39,13,5,1,3530.0642,0,1,2,2,1,1
15011,37,73,2,40,10,5,1,2787.5694,0,2,2,2,2,2
15011,37,75,2,43,12,5,2,3564.8594,0,2,2,2,1,1
15011,37,71,2,43,12,5,2,3564.8594,0,2,2,2,1,1
15011,37,53,1,41,12,1,2,5188.5416,9988.9952,2,2,2,1,1
16011,37,39,1,46,16,7,1,3424.483,6290.4491,1,2,2,1,1
16011,37,37,2,46,16,1,1,3289.9143,0,1,2,2,1,1
16011,37,76,2,39,9,5,1,3976.7159,0,2,2,2,2,2
16011,37,80,1,40,9,5,1,3206.4585,5075.1815,1,1,1,1,1
16011,37,45,1,39,8,1,1,5175.6551,9716.0646,1,1,2,1,1
16011,37,17,2,36,8,7,1,5092.9301,0,2,2,2,2,1
15012,37,63,1,42,14,1,2,4808.7597,7286.3337,1,2,1,1,1
15012,37,65,1,40,9,1,2,3585.555,5904.3346,1,2,2,1,1
15012,37,54,1,35,1,1,2,5148.5738,9912.0491,1,2,2,1,1
15011,37,77,1,43,15,5,1,4637.9332,0,2,1,1,1,1
15011,37,75,2,43,15,5,1,4478.9157,6758.1647,2,1,1,1,1
15012,37,19,1,39,1,7,1,4184.2304,0,1,2,2,1,1
15012,37,20,1,39,1,7,1,4789.1753,0,1,1,2,1,1
15012,37,19,1,39,1,1,1,4184.2304,0,1,2,2,1,1
15012,37,19,1,39,1,7,1,4184.2304,13649.9541,1,2,2,1,1
15011,37,41,1,44,14,1,1,4664.2183,8567.7247,1,2,2,1,1
15011,37,51,1,44,16,1,4,4434.5338,0,1,2,2,2,2
15011,37,80,2,43,16,7,4,4914.8526,0,1,2,2,2,2
15011,37,10,2,-1,16,-1,4,1930.1114,0,2,2,2,2,2
15011,37,66,1,43,16,1,1,4040.326,0,1,1,1,1,1
15011,37,63,2,43,16,1,1,4385.0312,7918.7808,1,2,1,1,1
15011,37,42,1,43,15,1,1,4846.027,0,1,1,2,2,2
15011,37,32,2,42,15,1,1,5372.838,0,1,1,2,2,2
15011,37,39,2,43,16,1,1,3886.3958,0,1,2,2,1,1
15011,37,37,1,43,16,7,1,4149.6432,7622.4993,1,2,2,1,1
15011,37,51,2,39,9,1,2,4280.9551,7193.4694,2,2,2,1,1
15011,37,56,1,43,9,1,2,4987.4287,0,1,2,2,1,1
15011,37,80,2,43,16,5,1,2822.4563,0,2,2,2,2,2
15011,37,60,1,40,14,1,1,4744.1311,8266.5845,1,2,2,1,1
16011,37,67,2,41,8,5,1,4439.5137,6698.7116,2,2,1,1,1
16011,37,58,1,43,8,5,1,5643.9678,0,2,2,1,1,1
16011,37,85,2,41,8,5,1,4406.6989,0,2,2,2,1,1
16011,37,58,1,43,8,5,1,5643.9678,0,2,2,1,1,1
16011,37,36,1,40,11,2,2,7293.9732,12701.345,1,2,1,1,1
16011,37,27,2,39,11,7,2,8356.362,0,2,2,2,1,1
16011,37,24,1,43,14,2,1,5077.6963,16564.6523,1,1,1,1,1
15011,37,76,1,39,11,5,1,3259.0058,5158.3534,1,2,2,1,1
15011,37,72,2,39,11,5,1,3961.7694,0,2,2,2,2,2
15011,37,67,1,40,11,5,1,2925.9456,4631.1858,1,2,2,1,1
15011,37,66,2,42,11,5,3,3272.4803,0,2,2,2,1,1
15011,37,40,2,41,14,5,1,3360.2801,6430.5687,1,1,1,1,1
16011,37,50,1,39,16,1,1,3239.3876,0,1,2,1,1,1
16011,37,47,2,39,16,1,1,2902.3898,6144.4498,1,1,1,1,1
16011,37,15,1,35,16,7,1,4788.7022,0,1,2,1,1,1
15011,37,43,2,40,13,1,1,3900.8166,0,1,2,2,2,2
15011,37,44,2,42,13,1,1,4045.5132,0,1,2,2,2,2
15011,37,14,1,-1,13,-1,1,4232.6382,0,2,2,2,2,2
15011,37,17,1,37,13,6,1,4586.198,0,1,2,2,2,2
15011,37,71,1,34,1,6,1,4945.6169,7827.9209,2,2,2,1,1
15011,37,25,1,39,12,1,1,4663.3878,8540.6408,2,2,2,1,1
15011,37,27,2,39,12,1,1,4181.5,0,2,2,2,1,1
15011,37,63,2,41,12,1,1,2789.3054,0,1,1,2,1,1
15011,37,69,1,39,12,5,1,3045.071,4819.7375,1,2,2,1,1
16011,37,42,1,43,13,1,1,4336.1505,7965.0954,1,2,2,1,1
16011,37,41,2,42,13,1,1,4740.3484,0,1,2,2,1,1
16011,37,16,2,37,13,1,1,5300.2808,0,1,2,2,1,1
15011,37,41,2,39,9,1,1,3969.8087,0,2,2,2,1,1
15011,37,15,2,35,9,7,1,4164.8956,13658.8616,1,2,2,1,1
15011,37,17,2,37,9,7,1,3526.804,0,1,2,2,1,1
15011,37,21,2,40,9,1,1,3895.4089,0,2,2,2,1,1
15011,37,60,1,43,14,4,1,3977.095,6930.0344,1,2,2,1,1
15011,37,16,1,36,14,7,1,3648.6302,0,2,2,2,1,1
16011,37,72,1,40,11,5,1,2696.7115,4268.3541,2,1,1,1,1
16011,37,60,2,44,11,1,1,2813.3803,0,2,1,1,1,1
16011,37,70,2,42,7,5,2,3444.1573,0,2,2,2,2,2
16011,37,20,2,39,1,7,1,3984.5456,0,1,2,2,1,1
16011,37,20,2,39,1,7,1,3984.5456,13453.1198,1,2,2,1,1
16011,37,20,2,39,1,7,4,5081.7477,0,1,2,2,1,1
15011,37,32,1,43,15,1,1,3669.3108,6720.0642,1,1,1,1,1
15011,37,85,2,33,1,5,1,3750.4191,0,2,2,2,2,2
15011,37,54,2,43,15,1,1,3584.1363,0,1,1,1,1,1
15011,37,58,1,46,15,1,1,4199.2071,7317.0618,1,1,1,1,1
15011,37,8,2,-1,15,-1,1,3894.7155,0,2,2,1,2,2
15011,37,6,1,-1,15,-1,1,5059.3412,0,2,2,2,2,2
15011,37,69,1,39,14,5,2,3337.7746,5496.3146,1,1,2,1,1
15011,37,64,2,39,14,2,2,4690.7339,0,1,1,2,1,1
15011,37,25,2,39,14,7,2,5396.7967,0,1,1,2,1,1
15011,37,5,2,-1,14,-1,2,5263.9911,0,2,2,2,2,2
16011,37,20,1,39,1,4,1,5205.3734,18482.2142,1,2,1,1,1
16011,37,66,2,44,1,5,1,4626.4206,0,2,2,2,2,2
16011,37,42,1,43,15,1,1,4336.1505,7965.0954,1,2,1,2,1
16011,37,42,2,43,15,7,1,4740.3484,0,1,2,1,2,1
16011,37,6,1,-1,15,-1,1,4978.1495,0,2,2,2,2,2
16011,37,11,2,-1,15,-1,1,5032.5588,0,2,2,2,2,2
16011,37,54,2,39,7,6,2,5700.283,9578.426,2,2,2,1,1
16011,37,33,2,39,7,7,2,7333.8305,0,2,2,2,1,1
16011,37,15,2,35,7,7,2,6499.45,0,2,2,2,1,1
15011,37,63,2,44,14,5,1,2737.1085,0,1,2,1,1,1
15011,37,67,1,43,14,5,1,2988.0879,0,1,2,1,1,1
15011,37,22,2,42,14,1,1,5119.3021,17284.4262,1,2,1,1,1
15011,37,36,1,40,11,1,1,4405.5887,8092.6468,1,2,1,2,1
15011,37,34,2,40,11,2,1,4794.8798,0,1,2,1,2,1
15011,37,10,1,-1,11,-1,1,5301.8042,0,2,2,2,2,2
15011,37,16,1,34,11,7,1,4879.2358,0,1,2,1,2,1
15011,37,7,1,-1,11,-1,1,3736.7005,0,2,2,2,2,2
15011,37,8,1,-1,11,-1,1,5128.4979,0,2,2,2,2,2
16011,37,76,2,45,5,5,4,4315.4388,8026.2473,2,2,2,1,1
15011,37,78,2,39,6,5,1,2435.6192,0,2,2,2,2,2
15011,37,78,1,36,4,6,2,3167.0954,0,2,2,2,1,2
15011,37,85,1,39,6,6,1,2786.6425,4410.6969,1,2,1,1,1
15011,37,85,2,34,4,6,2,3496.5469,0,2,2,2,2,2
15011,37,76,1,39,6,6,2,3167.0954,0,2,2,2,1,2
15012,37,63,1,36,4,6,2,4279.9151,0,2,2,2,1,2
15011,37,69,1,44,9,5,2,3167.0954,5215.2571,1,1,2,1,1
15011,37,70,2,35,4,6,1,2752.7134,0,2,2,2,2,2
15011,37,76,1,42,4,6,1,2786.6425,4410.6969,1,1,1,1,1
15011,37,59,1,39,4,6,1,3444.1138,6001.3219,1,2,1,1,1
15012,37,68,2,39,4,6,3,3231.5608,0,2,2,2,2,2
15011,37,76,1,35,4,5,3,4517.4825,0,2,2,2,1,2
15011,37,78,2,39,6,6,1,2435.6192,0,2,2,2,2,2
15011,37,70,1,37,4,5,2,3167.0954,0,2,2,2,1,2
15011,37,64,1,40,5,6,2,4279.9151,6485.0173,1,1,2,1,1
15011,37,79,1,34,4,6,2,3167.0954,0,2,2,2,1,2
15011,37,68,1,37,4,6,2,3167.0954,0,2,2,2,1,2
15012,37,58,1,40,5,6,2,4279.9151,6485.0173,1,1,2,1,1
15011,37,85,2,36,4,6,3,3231.5608,0,2,2,2,2,2
15011,37,66,2,40,10,6,3,3231.5608,6010.352,2,1,2,1,1
15011,37,32,2,39,9,1,1,3825.9959,7716.9019,2,2,1,1,1
15011,37,40,1,39,9,1,1,4280.6067,0,2,2,1,1,1
15011,37,8,1,-1,9,-1,1,2952.2421,0,2,2,1,2,1
15011,37,7,1,-1,9,-1,1,4167.3742,0,2,2,1,2,1
15011,37,3,2,-1,9,-1,1,3404.6399,0,2,2,1,2,1
15011,37,77,1,42,10,5,2,3243.251,0,2,2,2,2,2
15011,37,76,2,41,10,5,2,3994.3627,0,2,2,2,2,2
15011,37,63,2,40,9,5,2,3858.3523,6199.3065,1,2,2,1,1
15011,37,68,1,39,9,5,1,2922.0504,4625.0205,1,1,1,1,1
16011,37,50,2,43,14,1,3,3652.1384,0,1,1,2,1,1
16011,37,24,1,39,14,1,3,5866.2841,20828.8457,1,2,1,1,1
16011,37,24,1,39,14,1,3,5866.2841,0,1,2,1,1,1
16011,37,37,1,39,8,1,1,4302.3452,8405.1539,2,2,2,1,1
15011,37,59,2,39,1,5,1,3311.7258,0,2,2,2,2,2
15011,37,60,1,39,1,5,1,3563.6835,6209.6705,1,2,1,1,1
15011,37,26,1,39,12,1,1,5118.9522,9374.9724,1,2,1,2,1
15011,37,55,2,42,16,7,1,5101.5329,0,1,1,2,1,1
15011,37,59,1,43,16,1,1,5744.1078,10009.0304,2,1,1,1,1
15011,37,47,2,40,14,1,1,4905.8114,10385.7559,1,1,1,1,1
15011,37,45,1,35,14,1,1,4069.8142,0,1,1,1,1,1
15011,37,25,2,37,6,1,6,5308.1557,10512.8048,1,1,2,1,1
15011,37,6,2,-1,6,-1,6,9412.5048,0,1,2,2,2,1
15011,37,29,2,34,9,7,1,4064.1985,0,2,2,2,2,2
15011,37,29,1,34,9,1,1,3835.8413,0,2,2,2,2,2
15011,37,7,2,-1,9,-1,1,1974.5422,0,2,2,2,2,2
15011,37,5,1,-1,9,-1,1,5076.6372,0,2,2,2,2,2
15011,37,4,2,-1,9,-1,1,3021.7445,0,2,2,2,2,2
16011,37,67,2,40,9,5,1,4445.4318,0,2,2,2,1,2
16011,37,68,1,39,9,5,1,4483.7817,0,2,2,2,1,2
16011,37,70,1,39,11,1,1,3834.2748,6068.889,2,2,2,1,2
16011,37,76,2,39,6,5,1,3976.7159,0,1,2,2,1,1
16011,37,50,1,39,6,6,1,4072.3384,7644.8493,1,2,2,1,1
15011,37,63,1,40,8,5,1,4006.0915,6980.5604,1,1,1,1,1
15011,37,80,1,37,4,5,2,3299.7322,5433.6701,2,2,2,1,1
16011,37,30,2,40,13,7,1,4192.0281,8027.7754,1,2,1,1,1
16011,37,32,1,40,13,1,1,4752.8954,0,1,2,2,1,1
16011,37,6,2,-1,13,-1,1,3656.6494,0,1,2,2,2,1
16011,37,49,1,39,15,1,1,3703.19,6951.8607,2,2,2,1,1
16011,37,63,2,41,15,1,1,2692.9761,0,1,2,1,1,2
15011,37,52,1,40,14,1,1,4133.5655,7759.7886,1,2,1,1,1
15011,37,55,2,40,14,2,1,5175.1463,0,1,2,1,1,2
15011,37,19,2,39,14,7,1,3529.04,0,1,2,1,1,1
15011,37,40,2,40,11,6,1,4623.3851,8847.7729,2,2,1,1,1
15011,37,41,1,36,11,1,1,4229.1603,0,2,2,1,1,1
15011,37,8,2,-1,11,-1,1,4426.5364,0,2,2,1,2,1
16011,37,53,2,39,16,1,1,2924.9697,0,1,1,2,1,1
16011,37,56,1,43,16,5,1,3426.9214,5971.3644,1,1,2,1,1
15011,37,73,1,40,6,5,2,3168.7605,5217.999,1,2,2,1,1
15011,37,74,2,44,6,5,2,3126.2023,0,1,2,2,1,2
15011,37,47,2,41,11,1,2,5560.5414,9343.6123,1,2,1,1,1
15011,37,29,2,34,11,6,1,4805.8339,0,1,2,2,1,1
15011,37,56,2,40,15,1,1,3307.317,0,1,1,1,1,1
15011,37,55,1,44,15,1,1,3483.0816,6069.2227,2,1,1,1,1
15011,37,47,2,44,15,1,1,4920.0503,10415.9001,2,2,1,1,1
15011,37,49,1,44,15,1,1,5074.0562,0,2,2,2,1,1
15011,37,43,1,33,11,1,1,4274.9081,8351.5522,2,2,2,1,1
15011,37,45,2,35,11,7,1,2629.3107,0,1,1,2,1,1
15011,37,19,1,39,11,1,1,4270.5342,0,1,2,2,1,1
15011,37,11,1,-1,11,-1,1,4110.7737,0,2,2,2,2,2
15011,37,37,1,39,10,1,1,4372.8518,0,2,2,2,1,2
15011,37,9,2,-1,10,-1,1,2260.8536,0,2,2,2,2,2
15011,37,6,2,-1,10,-1,1,2684.9218,0,2,2,2,2,2
15011,37,35,2,35,10,7,1,3324.2337,0,2,2,2,1,2
15011,37,68,1,32,13,1,1,2967.8164,5043.9115,2,1,1,1,1
15011,37,63,2,33,13,1,1,2879.1628,0,2,1,1,1,1
15011,37,78,1,37,5,5,2,2844.1678,0,2,2,2,2,2
